SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,29,20.2,558.8,585.8,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,585.8,19.268965517241377,3
1,27,85.9,2220.1,2319.3,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,2319.3,82.22592592592592,1
0,54,61.0,3283.05,3294.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,3294.0,60.797222222222224,0
1,2,70.65,142.35,141.3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,141.3,71.175,3
0,57,86.9,4939.25,4953.3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,4953.3,86.65350877192982,0
0,62,69.4,4237.5,4302.8,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,4302.8,68.34677419354838,0
0,15,20.35,335.95,305.25,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,305.25,22.396666666666665,3
0,2,20.35,33.2,40.7,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,40.7,16.6,3
0,70,104.3,7188.5,7301.0,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,7301.0,102.69285714285714,2
0,21,44.95,926.25,943.95,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,943.95,44.107142857142854,3
0,23,49.45,1119.35,1137.3500000000001,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1137.3500000000001,48.667391304347824,3
0,6,20.6,116.6,123.60000000000001,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,123.60000000000001,19.433333333333334,3
0,4,19.55,68.8,78.2,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,78.2,17.2,3
0,3,99.0,287.4,297.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,297.0,95.8,3
0,23,93.5,2341.55,2150.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2150.5,101.80652173913045,1
0,26,54.55,1362.85,1418.3,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,1418.3,52.41730769230769,1
0,8,20.05,163.6,160.4,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,160.4,20.45,3
0,26,83.95,2254.2,2182.7000000000003,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2182.7000000000003,86.69999999999999,1
0,2,79.45,145.15,158.9,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,158.9,72.575,3
0,67,116.2,7752.3,7785.400000000001,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,7785.400000000001,115.70597014925373,2
0,71,93.7,6585.35,6652.7,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,6652.7,92.75140845070423,2
0,59,79.85,4786.1,4711.15,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,4711.15,81.12033898305086,0
0,39,100.0,3835.55,3900.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,3900.0,98.3474358974359,0
0,21,19.6,397.0,411.6,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,411.6,18.904761904761905,3
0,1,19.7,19.7,19.7,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.7,19.7,3
0,48,20.2,1027.25,969.5999999999999,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,969.5999999999999,21.401041666666668,3
1,31,50.4,1580.1,1562.3999999999999,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1562.3999999999999,50.97096774193548,1
0,64,113.35,7222.75,7254.4,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,7254.4,112.85546875,2
0,46,80.0,3769.7,3680.0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3680.0,81.95,0
0,52,80.95,4233.95,4209.400000000001,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,4209.400000000001,81.42211538461538,0
0,67,24.9,1680.25,1668.3,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1668.3,25.078358208955223,1
1,67,54.9,3725.5,3678.2999999999997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3678.2999999999997,55.6044776119403,0
0,5,75.55,413.65,377.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,377.75,82.72999999999999,3
0,71,109.25,7707.7,7756.75,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,7756.75,108.55915492957746,2
0,9,77.65,714.15,698.85,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,698.85,79.35,3
1,26,95.0,2497.2,2470.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2470.0,96.04615384615384,1
0,71,116.3,8309.55,8257.3,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,8257.3,117.03591549295774,2
0,32,19.9,601.55,636.8,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,636.8,18.7984375,3
0,2,70.35,139.25,140.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,140.7,69.625,3
0,71,25.6,1888.25,1817.6000000000001,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,1817.6000000000001,26.595070422535212,1
0,60,44.45,2773.9,2667.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,2667.0,46.23166666666667,1
1,55,100.15,5409.75,5508.25,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,5508.25,98.35909090909091,0
0,54,105.4,5643.4,5691.6,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,5691.6,104.5074074074074,2
0,2,95.85,197.7,191.7,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,191.7,98.85,3
0,6,73.85,401.3,443.09999999999997,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,443.09999999999997,66.88333333333334,3
0,48,70.1,3238.4,3364.7999999999997,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,3364.7999999999997,67.46666666666667,0
0,63,25.25,1573.05,1590.75,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1590.75,24.96904761904762,1
0,1,79.15,79.15,79.15,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,79.15,79.15,3
0,12,21.05,235.8,252.60000000000002,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,252.60000000000002,19.650000000000002,3
1,54,24.95,1364.75,1347.3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1347.3,25.27314814814815,1
0,30,64.5,1985.15,1935.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,1935.0,66.17166666666667,1
0,30,19.65,655.85,589.5,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,589.5,21.861666666666668,3
0,4,79.0,303.15,316.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,316.0,75.7875,3
0,40,105.95,4335.2,4238.0,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,4238.0,108.38,0
0,9,75.85,647.5,682.65,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,682.65,71.94444444444444,3
0,17,91.85,1574.45,1561.4499999999998,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,1561.4499999999998,92.61470588235295,1
0,62,43.6,2748.7,2703.2000000000003,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,2703.2000000000003,44.33387096774193,1
0,28,91.25,2483.65,2555.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,2555.0,88.70178571428572,1
0,70,89.75,6367.2,6282.5,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,6282.5,90.96,2
0,46,104.4,4904.2,4802.400000000001,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,4802.400000000001,106.61304347826086,0
0,23,90.15,2044.95,2073.4500000000003,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,2073.4500000000003,88.9108695652174,1
0,47,40.3,1794.8,1894.1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1894.1,38.18723404255319,1
0,68,105.25,7173.15,7157.0,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,7157.0,105.4875,2
1,60,106.0,6441.4,6360.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,6360.0,107.35666666666665,2
0,67,104.0,7039.05,6968.0,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,6968.0,105.06044776119403,2
0,14,69.65,921.4,975.1000000000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,975.1000000000001,65.81428571428572,3
0,57,74.3,4018.35,4235.099999999999,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,4235.099999999999,70.49736842105263,0
0,55,100.9,5448.6,5549.5,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,5549.5,99.06545454545456,2
0,1,20.25,20.25,20.25,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.25,20.25,3
0,1,49.9,49.9,49.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,49.9,49.9,3
0,23,96.9,2085.45,2228.7000000000003,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,2228.7000000000003,90.67173913043477,1
0,13,100.35,1358.85,1304.55,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1304.55,104.52692307692307,1
0,47,104.1,5135.15,4892.7,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,4892.7,109.25851063829786,0
0,38,20.1,730.1,763.8000000000001,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,763.8000000000001,19.21315789473684,3
1,38,74.95,2869.85,2848.1,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2848.1,75.52236842105263,1
1,2,56.55,118.25,113.1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,113.1,59.125,3
1,1,49.25,49.25,49.25,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,49.25,49.25,3
0,15,68.6,1108.6,1029.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1029.0,73.90666666666667,3
0,26,69.05,1815.65,1795.3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1795.3,69.83269230769231,1
0,35,19.7,730.4,689.5,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,689.5,20.86857142857143,3
0,3,20.05,75.45,60.150000000000006,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,60.150000000000006,25.150000000000002,3
0,50,103.7,5071.05,5185.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,5185.0,101.421,0
0,42,94.4,4014.6,3964.8,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,3964.8,95.58571428571429,0
0,10,54.95,568.85,549.5,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,549.5,56.885000000000005,3
0,61,93.7,5860.7,5715.7,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,5715.7,96.07704918032786,2
0,68,110.25,7279.35,7497.0,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,7497.0,107.04926470588236,2
0,10,98.9,1064.95,989.0,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,989.0,106.495,3
0,65,89.75,5769.6,5833.75,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,5833.75,88.76307692307692,2
0,72,80.45,5886.85,5792.400000000001,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,5792.400000000001,81.76180555555555,2
0,55,79.4,4238.45,4367.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,4367.0,77.06272727272727,0
0,1,20.3,20.3,20.3,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.3,20.3,3
0,7,62.8,418.3,439.59999999999997,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,439.59999999999997,59.75714285714286,3
0,2,74.9,136.05,149.8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,149.8,68.025,3
0,9,74.85,708.2,673.65,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,673.65,78.6888888888889,3
0,27,25.85,788.55,697.95,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,697.95,29.205555555555552,3
1,7,101.95,700.85,713.65,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,713.65,100.12142857142858,3
0,64,68.3,4378.8,4371.2,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,4371.2,68.41875,0
0,70,48.4,3442.8,3388.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,3388.0,49.182857142857145,0
1,2,94.0,181.7,188.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,188.0,90.85,3
1,67,105.05,7171.7,7038.349999999999,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,7038.349999999999,107.04029850746268,2
0,45,89.3,4016.85,4018.5,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,4018.5,89.26333333333334,0
0,24,25.15,553.0,603.5999999999999,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,603.5999999999999,23.041666666666668,3
0,4,19.5,96.85,78.0,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,78.0,24.2125,3
0,44,92.95,4122.9,4089.8,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,4089.8,93.70227272727271,0
0,72,20.7,1482.3,1490.3999999999999,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1490.3999999999999,20.5875,1
0,1,74.3,74.3,74.3,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,74.3,74.3,3
0,66,19.35,1240.8,1277.1000000000001,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1277.1000000000001,18.8,1
0,1,44.65,44.65,44.65,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,44.65,44.65,3
0,13,84.05,1095.3,1092.6499999999999,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1092.6499999999999,84.25384615384615,3
0,10,80.7,788.8,807.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,807.0,78.88,3
1,65,104.35,6578.55,6782.75,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6782.75,101.20846153846153,2
0,1,19.55,19.55,19.55,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.55,19.55,3
0,38,74.05,2802.3,2813.9,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,True,False,2813.9,73.74473684210527,1
0,23,40.1,857.75,922.3000000000001,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,922.3000000000001,37.29347826086956,3
0,10,20.1,184.4,201.0,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,201.0,18.44,3
0,4,101.7,364.55,406.8,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,406.8,91.1375,3
0,72,83.55,6093.3,6015.599999999999,False,True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,False,True,6015.599999999999,84.62916666666666,2
0,35,56.85,1861.1,1989.75,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1989.75,53.17428571428571,1
0,1,20.4,20.4,20.4,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.4,20.4,3
0,58,19.55,1079.65,1133.9,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,1133.9,18.614655172413794,3
0,70,106.15,7475.1,7430.5,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,7430.5,106.78714285714287,2
0,38,78.95,2862.55,3000.1,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,3000.1,75.33026315789475,1
0,60,49.75,3069.45,2985.0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,2985.0,51.1575,0
0,26,92.4,2349.8,2402.4,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2402.4,90.37692307692308,1
0,8,58.2,469.25,465.6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,465.6,58.65625,3
0,41,102.6,4213.35,4206.599999999999,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,4206.599999999999,102.76463414634148,0
1,36,91.95,3301.05,3310.2000000000003,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3310.2000000000003,91.69583333333334,0
1,54,65.25,3529.95,3523.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,3523.5,65.36944444444444,0
0,71,106.0,7723.7,7526.0,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,7526.0,108.78450704225352,2
0,55,73.1,4144.9,4020.4999999999995,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,4020.4999999999995,75.36181818181818,0
0,72,59.75,4265.0,4302.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4302.0,59.236111111111114,0
0,3,55.1,154.65,165.3,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,165.3,51.550000000000004,3
0,54,59.8,3246.45,3229.2,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3229.2,60.11944444444444,0
0,72,116.6,8337.45,8395.199999999999,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,8395.199999999999,115.79791666666668,2
0,52,109.3,5731.4,5683.599999999999,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,5683.599999999999,110.21923076923076,2
1,60,101.4,6176.6,6084.0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,6084.0,102.94333333333334,2
0,39,50.65,1905.4,1975.35,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1975.35,48.85641025641026,1
0,15,56.15,931.9,842.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,842.25,62.126666666666665,3
0,69,106.5,7348.8,7348.5,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,7348.5,106.50434782608696,2
0,43,19.2,776.25,825.6,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,825.6,18.052325581395348,3
1,63,83.0,5243.05,5229.0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,5229.0,83.22301587301588,0
1,2,70.1,141.65,140.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,140.2,70.825,3
0,72,108.3,7679.65,7797.599999999999,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,7797.599999999999,106.66180555555555,2
0,32,91.05,2954.5,2913.6,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2913.6,92.328125,1
0,40,25.25,1006.9,1010.0,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,1010.0,25.1725,3
0,58,45.35,2540.1,2630.3,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,2630.3,43.79482758620689,1
0,67,43.9,3097.2,2941.2999999999997,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,2941.2999999999997,46.22686567164179,0
1,51,77.5,3807.35,3952.5,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,3952.5,74.65392156862745,0
0,31,79.3,2484.0,2458.2999999999997,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,2458.2999999999997,80.12903225806451,1
1,69,84.9,5785.65,5858.1,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,5858.1,83.85,2
0,32,79.25,2619.15,2536.0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2536.0,81.8484375,1
0,21,71.05,1524.85,1492.05,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,1492.05,72.61190476190475,1
0,52,53.75,2790.65,2795.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,2795.0,53.666346153846156,1
0,72,24.25,1784.5,1746.0,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,1746.0,24.78472222222222,1
0,72,54.2,3937.45,3902.4,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,3902.4,54.68680555555555,0
0,52,44.25,2276.1,2301.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2301.0,43.771153846153844,1
0,41,50.05,2029.05,2052.0499999999997,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2052.0499999999997,49.4890243902439,1
